user_id,product,signup_date,plan_type,country,platform,signup_source,ab_variant,segment,activated,d7_retained,d30_retained
u_000318,ChatGPT,2026-01-05,free,CA,ios,direct,control,task_triager,False,False,False
u_000319,ChatGPT,2026-03-27,free,CA,web,referral,treatment,power_user,True,False,False
u_000320,ChatGPT,2026-01-29,free,NG,ios,app_store,control,casual_explorer,True,False,False
u_000321,Claude,2026-01-28,free,US,android,paid_ad,treatment,task_triager,False,False,False
u_000322,ChatGPT,2026-03-19,free,US,ios,social_media,treatment,power_user,True,True,False
u_000323,Claude,2025-11-25,free,FR,web,organic_search,control,casual_explorer,True,False,False
u_000324,ChatGPT,2026-02-20,free,IN,ios,referral,control,task_triager,True,False,False
u_000325,ChatGPT,2025-12-29,pro,IN,ios,organic_search,control,casual_explorer,True,True,True
u_000326,Gemini,2025-11-12,free,IN,ios,social_media,treatment,power_user,True,False,False
u_000327,ChatGPT,2025-11-08,free,NG,web,referral,control,casual_explorer,False,False,False
u_000328,Grok,2026-02-04,team,US,web,organic_search,treatment,power_user,True,True,False
u_000329,Claude,2026-01-28,free,IN,ios,referral,control,task_triager,True,False,False
u_000330,Claude,2026-03-21,free,US,web,referral,control,casual_explorer,True,False,False
u_000331,Claude,2025-11-18,pro,GB,web,social_media,treatment,casual_explorer,True,False,False
u_000332,ChatGPT,2025-11-02,free,US,web,social_media,treatment,task_triager,True,False,False
u_000333,Gemini,2026-03-05,free,GB,web,paid_ad,treatment,task_triager,False,False,False
u_000334,Claude,2025-11-20,pro,IN,web,organic_search,treatment,task_triager,True,False,False
u_000335,Grok,2026-03-19,free,US,web,social_media,control,casual_explorer,False,False,False
u_000336,ChatGPT,2026-03-09,free,IN,ios,referral,treatment,task_triager,True,False,False
u_000337,Grok,2025-12-08,free,IN,android,social_media,control,casual_explorer,True,True,False
u_000338,ChatGPT,2026-02-25,pro,DE,web,direct,treatment,power_user,True,False,False
u_000339,ChatGPT,2026-03-26,free,US,android,social_media,treatment,casual_explorer,False,False,False
u_000340,ChatGPT,2026-01-28,free,IN,web,social_media,treatment,task_triager,True,True,True
u_000341,Gemini,2025-12-01,free,DE,web,organic_search,control,casual_explorer,True,False,False
u_000342,Claude,2025-12-12,free,US,android,referral,control,task_triager,True,False,False
u_000343,Grok,2026-01-12,pro,US,web,referral,control,task_triager,True,False,False
u_000344,Gemini,2026-03-11,free,IN,android,social_media,control,casual_explorer,True,True,False
u_000345,ChatGPT,2025-12-09,free,BR,web,referral,treatment,power_user,True,False,False
u_000346,Grok,2026-03-19,pro,IN,web,organic_search,treatment,task_triager,True,False,False
u_000347,Gemini,2026-02-06,free,CA,android,organic_search,treatment,task_triager,True,False,False
u_000348,ChatGPT,2026-03-20,free,IN,web,referral,treatment,power_user,False,False,False
u_000349,Gemini,2026-01-20,free,GB,android,social_media,control,power_user,True,True,False
u_000350,Claude,2026-03-22,pro,BR,ios,paid_ad,treatment,casual_explorer,True,True,False
u_000351,Gemini,2025-12-29,free,BR,web,app_store,control,casual_explorer,True,True,False
u_000352,Claude,2025-11-24,pro,GB,ios,paid_ad,control,task_triager,True,False,False
u_000353,ChatGPT,2026-03-14,free,AU,android,social_media,treatment,casual_explorer,True,False,False
u_000354,Claude,2026-03-11,free,CA,web,social_media,control,casual_explorer,True,True,True
u_000355,ChatGPT,2026-03-13,free,US,ios,organic_search,treatment,task_triager,True,False,False
u_000356,Grok,2026-02-25,pro,SG,ios,app_store,control,casual_explorer,True,True,False
u_000357,Grok,2026-03-28,free,FR,android,social_media,control,casual_explorer,True,True,False
u_000358,ChatGPT,2026-02-06,free,IN,android,organic_search,control,task_triager,True,False,False
u_000359,Claude,2026-01-27,free,SG,ios,paid_ad,control,casual_explorer,False,False,False
u_000360,ChatGPT,2025-12-22,free,US,ios,organic_search,control,casual_explorer,False,False,False
u_000361,Claude,2026-03-07,free,NG,android,paid_ad,control,casual_explorer,True,False,False
u_000362,ChatGPT,2026-03-11,free,GB,web,social_media,control,casual_explorer,False,False,False
u_000363,Gemini,2025-12-15,free,IN,web,paid_ad,treatment,power_user,True,True,False
u_000364,Claude,2026-01-07,free,AU,web,organic_search,control,task_triager,True,True,False
u_000365,Claude,2026-03-28,free,CA,ios,social_media,treatment,task_triager,True,False,False
u_000366,Claude,2026-02-16,free,GB,ios,social_media,treatment,task_triager,True,False,False
u_000367,Gemini,2025-11-16,free,US,ios,direct,control,task_triager,False,False,False
u_000368,ChatGPT,2026-02-14,free,CA,web,referral,control,task_triager,True,False,False
u_000369,ChatGPT,2026-02-23,pro,US,ios,referral,treatment,casual_explorer,True,True,False
u_000370,Gemini,2025-11-19,free,FR,ios,paid_ad,treatment,casual_explorer,True,False,False
u_000371,Gemini,2026-03-14,team,DE,android,direct,control,casual_explorer,False,False,False
u_000372,Claude,2025-12-13,free,NG,web,referral,treatment,power_user,True,True,False
u_000373,Claude,2026-02-08,free,DE,android,social_media,treatment,casual_explorer,True,False,False
u_000374,ChatGPT,2026-03-19,pro,US,ios,paid_ad,treatment,casual_explorer,True,False,False
u_000375,ChatGPT,2026-03-17,free,IN,ios,direct,treatment,casual_explorer,True,True,False
u_000376,ChatGPT,2026-03-01,free,GB,ios,referral,treatment,casual_explorer,True,False,False
u_000377,Claude,2026-03-24,free,IN,ios,social_media,treatment,task_triager,False,False,False
u_000378,Gemini,2026-01-09,free,US,ios,referral,control,task_triager,False,False,False
u_000379,ChatGPT,2026-03-06,free,BR,ios,organic_search,control,power_user,True,True,True
u_000380,Claude,2026-03-07,free,IN,ios,organic_search,control,task_triager,True,False,False
u_000381,ChatGPT,2026-02-09,free,IN,ios,organic_search,treatment,casual_explorer,False,False,False
u_000382,Gemini,2026-02-22,free,US,android,paid_ad,treatment,casual_explorer,True,False,False
u_000383,Claude,2025-11-11,free,NG,web,social_media,control,casual_explorer,True,True,True
u_000384,Claude,2026-01-10,free,IN,ios,organic_search,treatment,casual_explorer,True,False,False
u_000385,ChatGPT,2026-01-26,pro,CA,web,organic_search,control,task_triager,True,False,False
u_000386,Grok,2026-01-28,pro,US,web,organic_search,treatment,casual_explorer,True,True,False
u_000387,Gemini,2025-12-19,free,AU,web,referral,control,casual_explorer,False,False,False
u_000388,ChatGPT,2026-01-07,free,US,ios,social_media,treatment,task_triager,True,False,False
u_000389,Claude,2026-03-18,pro,US,web,organic_search,treatment,task_triager,True,False,False
u_000390,Gemini,2025-11-12,pro,GB,android,referral,treatment,power_user,True,True,True
u_000391,ChatGPT,2026-01-05,free,SG,android,social_media,control,task_triager,False,False,False
u_000392,Gemini,2026-02-01,free,US,web,organic_search,control,casual_explorer,False,False,False
u_000393,ChatGPT,2025-12-26,team,US,ios,organic_search,treatment,power_user,True,True,False
u_000394,Gemini,2026-02-15,free,CA,web,social_media,treatment,casual_explorer,True,False,False
u_000395,Gemini,2026-03-17,team,US,web,direct,control,casual_explorer,False,False,False
u_000396,ChatGPT,2026-01-22,free,NG,web,social_media,treatment,casual_explorer,False,False,False
u_000397,Gemini,2026-01-12,free,AU,ios,organic_search,control,task_triager,True,True,False
u_000398,ChatGPT,2026-03-23,free,US,web,referral,control,casual_explorer,True,True,False
u_000399,ChatGPT,2025-12-26,free,GB,android,referral,control,task_triager,False,False,False
u_000400,ChatGPT,2026-03-28,free,SG,web,direct,control,task_triager,False,False,False
u_000401,Gemini,2025-11-03,free,BR,web,referral,treatment,casual_explorer,True,False,False
u_000402,Grok,2026-02-23,free,US,web,direct,control,casual_explorer,False,False,False
u_000403,ChatGPT,2026-01-07,free,DE,web,referral,control,task_triager,True,False,False
u_000404,Gemini,2026-01-03,free,IN,web,referral,treatment,casual_explorer,True,True,False
u_000405,Gemini,2025-12-14,team,IN,web,direct,control,task_triager,True,True,False
u_000406,Gemini,2025-11-29,free,US,ios,social_media,control,task_triager,False,False,False
u_000407,ChatGPT,2026-01-24,free,IN,ios,organic_search,treatment,casual_explorer,True,False,False
u_000408,ChatGPT,2026-03-15,free,IN,ios,organic_search,control,power_user,False,False,False
u_000409,ChatGPT,2026-01-09,free,NG,web,direct,control,casual_explorer,True,False,False
u_000410,Grok,2026-03-05,pro,IN,web,referral,treatment,casual_explorer,True,False,False
u_000411,ChatGPT,2026-02-09,free,US,web,organic_search,treatment,power_user,True,True,False
u_000412,ChatGPT,2025-11-08,pro,US,ios,paid_ad,control,casual_explorer,True,True,False
u_000413,Gemini,2026-02-15,free,IN,web,direct,treatment,task_triager,True,False,False
u_000414,Gemini,2026-01-19,free,DE,ios,organic_search,control,task_triager,False,False,False
u_000415,Claude,2026-03-17,pro,BR,ios,paid_ad,control,power_user,False,False,False
u_000416,ChatGPT,2026-02-14,free,IN,android,referral,treatment,task_triager,True,True,False
u_000417,ChatGPT,2025-12-30,free,AU,web,referral,control,casual_explorer,False,False,False
u_000418,Claude,2026-02-08,free,US,web,direct,control,power_user,True,False,False
u_000419,Grok,2025-12-23,free,US,web,organic_search,treatment,task_triager,True,False,False
u_000420,Gemini,2026-02-06,free,IN,web,social_media,treatment,task_triager,True,False,False
u_000421,Grok,2026-01-02,free,US,web,social_media,treatment,task_triager,True,False,False
u_000422,Gemini,2026-02-27,free,DE,web,social_media,treatment,task_triager,False,False,False
u_000423,Claude,2026-03-30,pro,BR,web,social_media,control,casual_explorer,True,True,False
u_000424,ChatGPT,2025-12-12,free,CA,web,paid_ad,control,power_user,True,True,False
u_000425,ChatGPT,2026-02-06,free,IN,web,direct,control,power_user,False,False,False
u_000426,Claude,2026-01-18,free,US,web,paid_ad,treatment,casual_explorer,True,True,True
u_000427,ChatGPT,2025-11-02,free,FR,web,referral,treatment,casual_explorer,True,True,False
u_000428,Gemini,2025-12-24,free,AU,web,paid_ad,control,task_triager,False,False,False
u_000429,Claude,2026-02-15,team,GB,ios,app_store,control,power_user,True,False,False
u_000430,Gemini,2026-02-01,pro,US,ios,organic_search,control,power_user,True,True,True
u_000431,Claude,2026-01-10,free,US,web,direct,control,casual_explorer,True,False,False
u_000432,ChatGPT,2026-01-13,free,US,ios,social_media,treatment,casual_explorer,True,False,False
u_000433,Gemini,2025-12-30,free,NG,web,social_media,control,casual_explorer,True,True,False
u_000434,ChatGPT,2025-12-25,free,US,web,organic_search,control,power_user,False,False,False
u_000435,Gemini,2026-01-27,free,US,web,organic_search,treatment,task_triager,True,False,False
u_000436,Claude,2025-12-10,free,BR,android,organic_search,control,casual_explorer,False,False,False
u_000437,Gemini,2026-01-20,free,IN,web,direct,treatment,power_user,True,False,False
u_000438,ChatGPT,2026-02-05,free,BR,web,organic_search,control,casual_explorer,True,False,False
u_000439,ChatGPT,2026-03-08,pro,IN,web,organic_search,control,task_triager,True,True,False
u_000440,ChatGPT,2026-03-04,pro,US,web,direct,control,power_user,True,False,False
u_000441,Claude,2026-03-13,free,IN,android,referral,treatment,power_user,True,False,False
u_000442,ChatGPT,2025-11-23,free,IN,web,organic_search,treatment,casual_explorer,True,True,False
u_000443,ChatGPT,2026-02-21,free,IN,web,referral,control,casual_explorer,False,False,False
u_000444,ChatGPT,2026-01-12,free,IN,web,paid_ad,control,power_user,False,False,False
u_000445,Claude,2026-02-07,free,GB,web,direct,treatment,casual_explorer,True,False,False
u_000446,Gemini,2026-03-17,free,IN,web,referral,treatment,task_triager,True,False,False
u_000447,Gemini,2026-03-01,free,BR,ios,direct,treatment,task_triager,False,False,False
u_000448,Grok,2026-02-25,free,US,ios,social_media,control,power_user,True,False,False
u_000449,ChatGPT,2025-11-28,free,GB,android,social_media,treatment,task_triager,True,False,False
u_000450,ChatGPT,2026-02-19,pro,IN,android,referral,treatment,task_triager,True,False,False
u_000451,ChatGPT,2026-02-27,free,GB,ios,social_media,control,power_user,True,True,False
u_000452,Gemini,2025-11-16,free,US,web,referral,treatment,task_triager,True,True,False
u_000453,Claude,2026-01-21,free,SG,android,referral,treatment,task_triager,False,False,False
u_000454,ChatGPT,2026-03-11,free,AU,web,paid_ad,control,power_user,True,True,True
u_000455,Gemini,2025-12-31,free,IN,web,referral,treatment,task_triager,True,False,False
u_000456,Gemini,2026-02-01,pro,BR,web,social_media,treatment,task_triager,True,True,True
u_000457,Grok,2025-11-22,free,DE,web,social_media,treatment,task_triager,False,False,False
u_000458,Gemini,2026-02-07,free,US,web,referral,treatment,task_triager,False,False,False
u_000459,ChatGPT,2025-11-10,free,NG,ios,social_media,control,casual_explorer,True,True,False
u_000460,Claude,2025-11-23,free,GB,android,referral,treatment,task_triager,True,False,False
u_000461,Claude,2026-02-25,free,US,web,paid_ad,control,task_triager,False,False,False
u_000462,Gemini,2026-03-25,free,US,web,organic_search,treatment,casual_explorer,True,True,False
u_000463,Gemini,2026-01-04,free,US,ios,organic_search,control,task_triager,True,True,False
u_000464,Gemini,2026-03-05,free,AU,android,direct,treatment,casual_explorer,False,False,False
u_000465,ChatGPT,2026-02-07,free,DE,ios,organic_search,control,task_triager,False,False,False
u_000466,Claude,2026-02-11,free,US,web,social_media,treatment,task_triager,True,False,False
u_000467,ChatGPT,2026-02-23,free,AU,ios,referral,treatment,casual_explorer,True,False,False
u_000468,ChatGPT,2026-01-09,free,BR,ios,organic_search,treatment,power_user,True,False,False
u_000469,ChatGPT,2025-12-17,free,US,ios,organic_search,control,power_user,True,True,False
u_000470,Claude,2025-11-24,free,GB,web,direct,control,task_triager,True,True,False
u_000471,Gemini,2025-12-18,pro,DE,android,organic_search,control,casual_explorer,False,False,False
u_000472,ChatGPT,2026-01-22,free,CA,web,organic_search,control,casual_explorer,True,False,False
u_000473,Grok,2025-12-22,free,DE,android,direct,control,casual_explorer,False,False,False
u_000474,Claude,2025-11-19,free,IN,web,organic_search,control,task_triager,True,False,False
u_000475,ChatGPT,2026-02-09,free,CA,web,organic_search,control,task_triager,True,False,False
u_000476,Grok,2026-03-04,free,US,android,social_media,control,task_triager,True,True,False
u_000477,Gemini,2026-01-14,free,DE,web,organic_search,control,casual_explorer,True,False,False
u_000478,Gemini,2025-12-19,free,GB,android,social_media,treatment,task_triager,True,True,False
u_000479,Grok,2025-11-10,free,SG,android,referral,control,task_triager,True,False,False
u_000480,Gemini,2025-12-30,pro,IN,ios,organic_search,control,power_user,True,True,False
u_000481,Claude,2025-11-13,pro,IN,ios,organic_search,treatment,casual_explorer,False,False,False
u_000482,ChatGPT,2025-12-27,free,US,web,referral,control,power_user,False,False,False
u_000483,ChatGPT,2026-01-22,pro,US,ios,referral,treatment,task_triager,True,True,True
u_000484,ChatGPT,2026-03-29,free,US,web,organic_search,treatment,power_user,True,False,False
u_000485,Claude,2026-01-12,free,US,android,referral,treatment,task_triager,True,False,False
u_000486,Claude,2025-12-17,free,NG,android,referral,treatment,casual_explorer,True,True,False
u_000487,Gemini,2026-03-19,free,FR,web,organic_search,control,task_triager,True,True,False
u_000488,Grok,2025-11-14,free,IN,ios,paid_ad,control,casual_explorer,False,False,False
u_000489,Claude,2025-11-08,free,DE,web,direct,treatment,power_user,True,True,False
u_000490,ChatGPT,2025-11-26,free,US,web,referral,treatment,casual_explorer,True,False,False
u_000491,Claude,2026-02-04,free,IN,android,social_media,treatment,task_triager,True,True,False
u_000492,Claude,2026-01-27,free,GB,ios,organic_search,treatment,casual_explorer,False,False,False
u_000493,ChatGPT,2026-03-14,free,US,web,referral,treatment,casual_explorer,True,False,False
